Driver,Team,Compound,LapTime,Sector1Time,Sector2Time,Sector3Time,TrackStatus,Session
BOR,Kick Sauber,SOFT,0 days 00:01:21.598000,0 days 00:00:23.944000,0 days 00:00:32.819000,0 days 00:00:24.835000,1,FP2
BOR,Kick Sauber,SOFT,0 days 00:01:21.828000,0 days 00:00:24.065000,0 days 00:00:32.823000,0 days 00:00:24.940000,1,FP2
BOR,Kick Sauber,SOFT,0 days 00:01:22.184000,0 days 00:00:24.146000,0 days 00:00:33.077000,0 days 00:00:24.961000,1,FP2
BOR,Kick Sauber,SOFT,0 days 00:01:22.180000,0 days 00:00:24.126000,0 days 00:00:33.098000,0 days 00:00:24.956000,1,FP2
BOR,Kick Sauber,SOFT,,0 days 00:00:33.407000,0 days 00:00:48.663000,0 days 00:01:08.827000,1,FP2
BOR,Kick Sauber,SOFT,0 days 00:01:47.993000,0 days 00:00:34.343000,0 days 00:00:39.280000,0 days 00:00:34.370000,12,FP2
HAD,Racing Bulls,MEDIUM,,,0 days 00:00:38.150000,0 days 00:00:36.240000,1,FP2
HAD,Racing Bulls,MEDIUM,0 days 00:01:14.810000,0 days 00:00:22.152000,0 days 00:00:29.916000,0 days 00:00:22.742000,1,FP2
HAD,Racing Bulls,MEDIUM,0 days 00:02:09.505000,0 days 00:00:40.118000,0 days 00:00:50.608000,0 days 00:00:38.779000,1,FP2
HAD,Racing Bulls,MEDIUM,,0 days 00:01:18.305000,0 days 00:00:51.661000,0 days 00:00:32.032000,12,FP2
HAD,Racing Bulls,MEDIUM,0 days 00:01:14.481000,0 days 00:00:21.931000,0 days 00:00:29.933000,0 days 00:00:22.617000,12,FP2
HAD,Racing Bulls,MEDIUM,0 days 00:02:05.822000,0 days 00:00:38.554000,0 days 00:00:47.811000,0 days 00:00:39.457000,1,FP2
HAD,Racing Bulls,MEDIUM,,,0 days 00:00:45.340000,0 days 00:00:30.188000,1,FP2
HAD,Racing Bulls,MEDIUM,0 days 00:01:15.155000,0 days 00:00:22.291000,0 days 00:00:30.131000,0 days 00:00:22.733000,1,FP2
HAD,Racing Bulls,MEDIUM,0 days 00:01:28.583000,0 days 00:00:28.208000,0 days 00:00:32.048000,0 days 00:00:28.327000,1,FP2
HAD,Racing Bulls,SOFT,,,0 days 00:00:40.420000,0 days 00:00:27.041000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:13.400000,0 days 00:00:21.823000,0 days 00:00:29.367000,0 days 00:00:22.210000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:39.584000,0 days 00:00:28.409000,0 days 00:00:38.880000,0 days 00:00:32.295000,1,FP2
HAD,Racing Bulls,SOFT,,,0 days 00:00:41.403000,0 days 00:00:34.524000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:53.082000,0 days 00:00:56.069000,0 days 00:00:32.918000,0 days 00:00:24.095000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:21.221000,0 days 00:00:24.423000,0 days 00:00:32.574000,0 days 00:00:24.224000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:21.008000,0 days 00:00:24.138000,0 days 00:00:32.570000,0 days 00:00:24.300000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:20.975000,0 days 00:00:24.178000,0 days 00:00:32.463000,0 days 00:00:24.334000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:20.580000,0 days 00:00:23.872000,0 days 00:00:32.487000,0 days 00:00:24.221000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:20.816000,0 days 00:00:23.910000,0 days 00:00:32.585000,0 days 00:00:24.321000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:21.002000,0 days 00:00:23.877000,0 days 00:00:32.706000,0 days 00:00:24.419000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:21.016000,0 days 00:00:23.905000,0 days 00:00:32.570000,0 days 00:00:24.541000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:25.616000,0 days 00:00:23.626000,0 days 00:00:32.969000,0 days 00:00:29.021000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:20.405000,0 days 00:00:23.858000,0 days 00:00:32.277000,0 days 00:00:24.270000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:21.067000,0 days 00:00:23.983000,0 days 00:00:32.598000,0 days 00:00:24.486000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:20.796000,0 days 00:00:23.844000,0 days 00:00:32.518000,0 days 00:00:24.434000,1,FP2
HAD,Racing Bulls,SOFT,0 days 00:01:25.231000,0 days 00:00:23.903000,0 days 00:00:32.570000,0 days 00:00:28.758000,1,FP2
HAD,Racing Bulls,MEDIUM,,0 days 00:01:18.019000,0 days 00:00:48.285000,0 days 00:00:29.740000,1,FP2
HAD,Racing Bulls,MEDIUM,0 days 00:01:54.088000,0 days 00:00:28.920000,0 days 00:00:40.490000,0 days 00:00:44.678000,1,FP2
HAD,Racing Bulls,MEDIUM,0 days 00:02:22.192000,0 days 00:01:07.118000,0 days 00:00:37.955000,0 days 00:00:37.119000,1,FP2
GAS,Alpine,MEDIUM,,,0 days 00:00:43.351000,0 days 00:00:27.220000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:14.551000,0 days 00:00:22.089000,0 days 00:00:29.819000,0 days 00:00:22.643000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:02:23.599000,0 days 00:00:39.845000,0 days 00:01:01.479000,0 days 00:00:42.275000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:02:05.671000,0 days 00:00:51.985000,0 days 00:00:44.477000,0 days 00:00:29.209000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:14.591000,0 days 00:00:21.995000,0 days 00:00:30.065000,0 days 00:00:22.531000,12,FP2
GAS,Alpine,MEDIUM,0 days 00:02:19.362000,0 days 00:00:38.913000,0 days 00:00:56.044000,0 days 00:00:44.405000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:02:19.232000,0 days 00:01:01.799000,0 days 00:00:44.005000,0 days 00:00:33.428000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:20.315000,0 days 00:00:22.047000,0 days 00:00:30.213000,0 days 00:00:28.055000,1,FP2
GAS,Alpine,SOFT,,,0 days 00:00:41.196000,0 days 00:00:26.903000,1,FP2
GAS,Alpine,SOFT,0 days 00:01:13.385000,0 days 00:00:21.802000,0 days 00:00:29.437000,0 days 00:00:22.146000,1,FP2
GAS,Alpine,SOFT,0 days 00:02:16.597000,0 days 00:00:36.747000,0 days 00:00:53.742000,0 days 00:00:46.108000,1,FP2
GAS,Alpine,SOFT,,0 days 00:01:11.673000,0 days 00:00:49.721000,0 days 00:00:36.133000,1,FP2
GAS,Alpine,SOFT,0 days 00:01:21.792000,0 days 00:00:21.901000,0 days 00:00:29.872000,0 days 00:00:30.019000,1,FP2
GAS,Alpine,SOFT,,,0 days 00:00:32.110000,0 days 00:00:24.606000,1,FP2
GAS,Alpine,SOFT,0 days 00:01:19.572000,0 days 00:00:23.522000,0 days 00:00:32.030000,0 days 00:00:24.020000,1,FP2
GAS,Alpine,SOFT,0 days 00:01:20.065000,0 days 00:00:23.585000,0 days 00:00:32.274000,0 days 00:00:24.206000,1,FP2
GAS,Alpine,SOFT,0 days 00:01:20.286000,0 days 00:00:23.528000,0 days 00:00:32.459000,0 days 00:00:24.299000,1,FP2
GAS,Alpine,SOFT,0 days 00:01:20.850000,0 days 00:00:23.888000,0 days 00:00:32.551000,0 days 00:00:24.411000,1,FP2
GAS,Alpine,SOFT,0 days 00:01:20.914000,0 days 00:00:23.862000,0 days 00:00:32.713000,0 days 00:00:24.339000,1,FP2
GAS,Alpine,SOFT,0 days 00:01:25.382000,0 days 00:00:23.788000,0 days 00:00:32.677000,0 days 00:00:28.917000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:51.079000,0 days 00:00:53.124000,0 days 00:00:33.392000,0 days 00:00:24.563000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:20.222000,0 days 00:00:23.812000,0 days 00:00:32.347000,0 days 00:00:24.063000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:20.083000,0 days 00:00:23.747000,0 days 00:00:32.163000,0 days 00:00:24.173000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:20.122000,0 days 00:00:23.664000,0 days 00:00:32.255000,0 days 00:00:24.203000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:20.334000,0 days 00:00:23.686000,0 days 00:00:32.443000,0 days 00:00:24.205000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:20.361000,0 days 00:00:23.679000,0 days 00:00:32.318000,0 days 00:00:24.364000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:20.433000,0 days 00:00:23.618000,0 days 00:00:32.382000,0 days 00:00:24.433000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:01:20.738000,0 days 00:00:23.632000,0 days 00:00:32.761000,0 days 00:00:24.345000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:02:13.238000,0 days 00:00:34.120000,0 days 00:00:50.667000,0 days 00:00:48.451000,1,FP2
GAS,Alpine,MEDIUM,0 days 00:02:02.521000,0 days 00:00:58.599000,0 days 00:00:34.493000,0 days 00:00:29.429000,1,FP2
ANT,Mercedes,MEDIUM,,,0 days 00:00:42.793000,0 days 00:00:26.907000,1,FP2
ANT,Mercedes,MEDIUM,0 days 00:01:14.518000,0 days 00:00:22.085000,0 days 00:00:29.837000,0 days 00:00:22.596000,1,FP2
ANT,Mercedes,MEDIUM,0 days 00:02:17.070000,0 days 00:00:37.278000,0 days 00:00:56.068000,0 days 00:00:43.724000,1,FP2
ANT,Mercedes,MEDIUM,,,0 days 00:01:04.361000,0 days 00:00:30.433000,1,FP2
ANT,Mercedes,MEDIUM,0 days 00:01:14.212000,0 days 00:00:21.986000,0 days 00:00:29.746000,0 days 00:00:22.480000,12,FP2
ANT,Mercedes,MEDIUM,0 days 00:01:47.504000,0 days 00:00:31.135000,0 days 00:00:41.438000,0 days 00:00:34.931000,1,FP2
ANT,Mercedes,SOFT,,,0 days 00:00:43.849000,0 days 00:00:28.276000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:13.298000,0 days 00:00:21.725000,0 days 00:00:29.343000,0 days 00:00:22.230000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:54.687000,0 days 00:00:30.035000,0 days 00:00:47.535000,0 days 00:00:37.117000,1,FP2
ANT,Mercedes,SOFT,,,0 days 00:00:33.133000,0 days 00:00:24.351000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:20.454000,0 days 00:00:24.070000,0 days 00:00:32.374000,0 days 00:00:24.010000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:21.463000,0 days 00:00:23.883000,0 days 00:00:32.182000,0 days 00:00:25.398000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:20.281000,0 days 00:00:23.834000,0 days 00:00:32.357000,0 days 00:00:24.090000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:20.487000,0 days 00:00:23.813000,0 days 00:00:32.398000,0 days 00:00:24.276000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:20.443000,0 days 00:00:23.841000,0 days 00:00:32.284000,0 days 00:00:24.318000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:25.370000,0 days 00:00:23.893000,0 days 00:00:36.698000,0 days 00:00:24.779000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:21.292000,0 days 00:00:24.040000,0 days 00:00:32.747000,0 days 00:00:24.505000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:21.056000,0 days 00:00:23.949000,0 days 00:00:32.639000,0 days 00:00:24.468000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:20.947000,0 days 00:00:23.929000,0 days 00:00:32.511000,0 days 00:00:24.507000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:21.017000,0 days 00:00:23.939000,0 days 00:00:32.608000,0 days 00:00:24.470000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:24.050000,0 days 00:00:25.578000,0 days 00:00:33.924000,0 days 00:00:24.548000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:21.279000,0 days 00:00:23.971000,0 days 00:00:32.721000,0 days 00:00:24.587000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:21.358000,0 days 00:00:23.973000,0 days 00:00:32.777000,0 days 00:00:24.608000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:21.240000,0 days 00:00:23.801000,0 days 00:00:32.732000,0 days 00:00:24.707000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:22.738000,0 days 00:00:24.877000,0 days 00:00:32.962000,0 days 00:00:24.899000,1,FP2
ANT,Mercedes,SOFT,0 days 00:01:25.930000,0 days 00:00:24.124000,0 days 00:00:32.862000,0 days 00:00:28.944000,1,FP2
ANT,Mercedes,MEDIUM,0 days 00:01:45.388000,0 days 00:00:48.104000,0 days 00:00:32.423000,0 days 00:00:24.861000,1,FP2
ANT,Mercedes,MEDIUM,0 days 00:01:19.621000,0 days 00:00:23.567000,0 days 00:00:32.010000,0 days 00:00:24.044000,1,FP2
ANT,Mercedes,MEDIUM,0 days 00:01:19.894000,0 days 00:00:23.537000,0 days 00:00:32.151000,0 days 00:00:24.206000,1,FP2
ANT,Mercedes,MEDIUM,0 days 00:02:26.181000,0 days 00:00:40.010000,0 days 00:00:54.154000,0 days 00:00:52.017000,1,FP2
ANT,Mercedes,MEDIUM,,0 days 00:00:56.946000,0 days 00:00:37.861000,0 days 00:01:05.601000,12,FP2
ALO,Aston Martin,MEDIUM,,,0 days 00:00:40.647000,0 days 00:00:34.894000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:01:14.256000,0 days 00:00:21.984000,0 days 00:00:29.759000,0 days 00:00:22.513000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:02:21.069000,0 days 00:00:44.770000,0 days 00:00:52.570000,0 days 00:00:43.729000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:02:05.503000,0 days 00:00:42.155000,0 days 00:00:47.910000,0 days 00:00:35.438000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:02:03.049000,0 days 00:00:36.410000,0 days 00:00:51.323000,0 days 00:00:35.316000,12,FP2
ALO,Aston Martin,MEDIUM,0 days 00:01:28.255000,0 days 00:00:22.037000,0 days 00:00:29.919000,0 days 00:00:36.299000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:02:23.598000,0 days 00:00:48.739000,0 days 00:00:54.309000,0 days 00:00:40.550000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:01:14.841000,0 days 00:00:22.145000,0 days 00:00:29.881000,0 days 00:00:22.815000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:01:28.262000,0 days 00:00:23.440000,0 days 00:00:35.381000,0 days 00:00:29.441000,1,FP2
ALO,Aston Martin,SOFT,,,0 days 00:00:39.503000,0 days 00:00:29.566000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:13.301000,0 days 00:00:21.766000,0 days 00:00:29.350000,0 days 00:00:22.185000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:02:11.440000,0 days 00:00:37.912000,0 days 00:00:49.846000,0 days 00:00:43.682000,1,FP2
ALO,Aston Martin,SOFT,,,0 days 00:00:34.886000,0 days 00:00:28.097000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:21.170000,0 days 00:00:24.013000,0 days 00:00:32.704000,0 days 00:00:24.453000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:20.865000,0 days 00:00:23.918000,0 days 00:00:32.499000,0 days 00:00:24.448000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:21.176000,0 days 00:00:24.104000,0 days 00:00:32.470000,0 days 00:00:24.602000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:20.975000,0 days 00:00:24.214000,0 days 00:00:32.544000,0 days 00:00:24.217000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:21.482000,0 days 00:00:24.174000,0 days 00:00:32.752000,0 days 00:00:24.556000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:20.326000,0 days 00:00:23.883000,0 days 00:00:32.170000,0 days 00:00:24.273000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:20.891000,0 days 00:00:23.838000,0 days 00:00:32.550000,0 days 00:00:24.503000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:27.142000,0 days 00:00:23.962000,0 days 00:00:35.775000,0 days 00:00:27.405000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:20.482000,0 days 00:00:23.742000,0 days 00:00:32.435000,0 days 00:00:24.305000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:20.917000,0 days 00:00:23.919000,0 days 00:00:32.554000,0 days 00:00:24.444000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:20.945000,0 days 00:00:23.975000,0 days 00:00:32.515000,0 days 00:00:24.455000,1,FP2
ALO,Aston Martin,SOFT,0 days 00:01:26.221000,0 days 00:00:24.196000,0 days 00:00:33.285000,0 days 00:00:28.740000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:01:41.506000,0 days 00:00:45.304000,0 days 00:00:32.308000,0 days 00:00:23.894000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:01:46.588000,0 days 00:00:30.871000,0 days 00:00:39.214000,0 days 00:00:36.503000,1,FP2
ALO,Aston Martin,MEDIUM,0 days 00:02:10.837000,0 days 00:00:59.518000,0 days 00:00:32.804000,0 days 00:00:38.515000,1,FP2
LEC,Ferrari,MEDIUM,,,0 days 00:00:38.447000,0 days 00:00:27.724000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:14.367000,0 days 00:00:22.291000,0 days 00:00:29.705000,0 days 00:00:22.371000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:56.032000,0 days 00:00:31.957000,0 days 00:00:46.651000,0 days 00:00:37.424000,1,FP2
LEC,Ferrari,MEDIUM,,,0 days 00:00:49.117000,0 days 00:00:34.729000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:28.276000,0 days 00:00:22.107000,0 days 00:00:29.813000,0 days 00:00:36.356000,12,FP2
LEC,Ferrari,MEDIUM,0 days 00:02:11.831000,0 days 00:00:56.365000,0 days 00:00:47.766000,0 days 00:00:27.700000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:14.518000,0 days 00:00:22.085000,0 days 00:00:29.878000,0 days 00:00:22.555000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:02:12.588000,0 days 00:00:28.107000,0 days 00:00:59.947000,0 days 00:00:44.534000,1,FP2
LEC,Ferrari,MEDIUM,,0 days 00:01:09.995000,0 days 00:00:52.537000,0 days 00:00:30.666000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:14.103000,0 days 00:00:21.804000,0 days 00:00:29.883000,0 days 00:00:22.416000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:41.424000,0 days 00:00:26.128000,0 days 00:00:40.544000,0 days 00:00:34.752000,1,FP2
LEC,Ferrari,SOFT,,,0 days 00:00:39.259000,0 days 00:00:25.514000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:13.260000,0 days 00:00:21.616000,0 days 00:00:29.488000,0 days 00:00:22.156000,1,FP2
LEC,Ferrari,SOFT,0 days 00:02:05.727000,0 days 00:00:32.482000,0 days 00:00:50.015000,0 days 00:00:43.230000,1,FP2
LEC,Ferrari,SOFT,,0 days 00:01:05.521000,0 days 00:00:53.504000,0 days 00:00:37.993000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:21.882000,0 days 00:00:21.827000,0 days 00:00:29.714000,0 days 00:00:30.341000,1,FP2
LEC,Ferrari,MEDIUM,,,0 days 00:00:33.265000,0 days 00:00:24.898000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:20.483000,0 days 00:00:24.076000,0 days 00:00:32.210000,0 days 00:00:24.197000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:24.536000,0 days 00:00:23.659000,0 days 00:00:35.119000,0 days 00:00:25.758000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:20.607000,0 days 00:00:23.909000,0 days 00:00:32.470000,0 days 00:00:24.228000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:20.636000,0 days 00:00:23.935000,0 days 00:00:32.387000,0 days 00:00:24.314000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:20.975000,0 days 00:00:23.964000,0 days 00:00:32.500000,0 days 00:00:24.511000,1,FP2
LEC,Ferrari,MEDIUM,0 days 00:01:27.674000,0 days 00:00:24.152000,0 days 00:00:32.927000,0 days 00:00:30.595000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:46.906000,0 days 00:00:49.871000,0 days 00:00:32.632000,0 days 00:00:24.403000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:20.304000,0 days 00:00:23.898000,0 days 00:00:32.168000,0 days 00:00:24.238000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:19.992000,0 days 00:00:23.677000,0 days 00:00:32.089000,0 days 00:00:24.226000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:20.096000,0 days 00:00:23.396000,0 days 00:00:32.391000,0 days 00:00:24.309000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:22.534000,0 days 00:00:24.515000,0 days 00:00:33.130000,0 days 00:00:24.889000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:21.135000,0 days 00:00:23.896000,0 days 00:00:32.519000,0 days 00:00:24.720000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:19.912000,0 days 00:00:23.628000,0 days 00:00:32.080000,0 days 00:00:24.204000,1,FP2
LEC,Ferrari,SOFT,0 days 00:01:20.652000,0 days 00:00:23.640000,0 days 00:00:32.512000,0 days 00:00:24.500000,1,FP2
LEC,Ferrari,SOFT,,0 days 00:00:38.636000,0 days 00:00:38.547000,0 days 00:00:31.342000,1,FP2
STR,Aston Martin,HARD,,,0 days 00:00:39.840000,0 days 00:00:32.529000,1,FP2
STR,Aston Martin,HARD,0 days 00:01:15.058000,0 days 00:00:22.232000,0 days 00:00:30.068000,0 days 00:00:22.758000,1,FP2
STR,Aston Martin,HARD,0 days 00:02:24.148000,0 days 00:00:44.489000,0 days 00:01:04.191000,0 days 00:00:35.468000,1,FP2
STR,Aston Martin,HARD,0 days 00:01:48.260000,0 days 00:00:30.935000,0 days 00:00:49.850000,0 days 00:00:27.475000,1,FP2
STR,Aston Martin,HARD,0 days 00:01:15.408000,0 days 00:00:22.278000,0 days 00:00:30.178000,0 days 00:00:22.952000,1,FP2
STR,Aston Martin,HARD,0 days 00:02:23.341000,0 days 00:00:40.017000,0 days 00:01:01.180000,0 days 00:00:42.144000,12,FP2
STR,Aston Martin,HARD,0 days 00:02:20.426000,0 days 00:01:04.623000,0 days 00:00:48.290000,0 days 00:00:27.513000,1,FP2
STR,Aston Martin,HARD,0 days 00:01:48.172000,0 days 00:00:32.791000,0 days 00:00:41.454000,0 days 00:00:33.927000,1,FP2
STR,Aston Martin,SOFT,,,0 days 00:00:50.049000,0 days 00:00:28.128000,1,FP2
STR,Aston Martin,SOFT,0 days 00:01:13.839000,0 days 00:00:22.016000,0 days 00:00:29.484000,0 days 00:00:22.339000,1,FP2
STR,Aston Martin,SOFT,0 days 00:02:20.406000,0 days 00:00:43.575000,0 days 00:00:52.390000,0 days 00:00:44.441000,1,FP2
STR,Aston Martin,SOFT,,,0 days 00:00:50.936000,0 days 00:00:30.093000,1,FP2
STR,Aston Martin,SOFT,0 days 00:01:29.503000,0 days 00:00:22.091000,0 days 00:00:29.767000,0 days 00:00:37.645000,1,FP2
STR,Aston Martin,HARD,,,0 days 00:00:38.830000,0 days 00:00:24.740000,1,FP2
STR,Aston Martin,HARD,0 days 00:01:21.982000,0 days 00:00:23.787000,0 days 00:00:32.979000,0 days 00:00:25.216000,1,FP2
STR,Aston Martin,HARD,0 days 00:01:20.733000,0 days 00:00:23.840000,0 days 00:00:32.437000,0 days 00:00:24.456000,1,FP2
STR,Aston Martin,HARD,0 days 00:01:35.326000,0 days 00:00:24.118000,0 days 00:00:33.730000,0 days 00:00:37.478000,1,FP2
TSU,Red Bull Racing,MEDIUM,,,0 days 00:00:47.163000,0 days 00:00:25.112000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:14.828000,0 days 00:00:22.016000,0 days 00:00:30.030000,0 days 00:00:22.782000,1,FP2
TSU,Red Bull Racing,MEDIUM,,0 days 00:00:50.050000,0 days 00:01:05.288000,0 days 00:00:45.428000,1,FP2
TSU,Red Bull Racing,MEDIUM,,0 days 00:01:10.403000,0 days 00:00:54.109000,0 days 00:00:27.052000,12,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:15.093000,0 days 00:00:21.921000,0 days 00:00:30.344000,0 days 00:00:22.828000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:46.921000,0 days 00:00:29.149000,0 days 00:00:42.314000,0 days 00:00:35.458000,1,FP2
TSU,Red Bull Racing,SOFT,,,0 days 00:00:44.579000,0 days 00:00:27.252000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:13.683000,0 days 00:00:21.754000,0 days 00:00:29.595000,0 days 00:00:22.334000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:51.275000,0 days 00:00:31.431000,0 days 00:00:44.359000,0 days 00:00:35.485000,1,FP2
TSU,Red Bull Racing,MEDIUM,,,0 days 00:00:33.076000,0 days 00:00:24.438000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:19.982000,0 days 00:00:23.815000,0 days 00:00:32.180000,0 days 00:00:23.987000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:20.242000,0 days 00:00:23.784000,0 days 00:00:32.159000,0 days 00:00:24.299000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:20.514000,0 days 00:00:23.845000,0 days 00:00:32.345000,0 days 00:00:24.324000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:20.739000,0 days 00:00:23.881000,0 days 00:00:32.437000,0 days 00:00:24.421000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:21.570000,0 days 00:00:24.116000,0 days 00:00:32.774000,0 days 00:00:24.680000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:21.786000,0 days 00:00:24.190000,0 days 00:00:32.947000,0 days 00:00:24.649000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:21.513000,0 days 00:00:24.128000,0 days 00:00:32.760000,0 days 00:00:24.625000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:21.722000,0 days 00:00:24.143000,0 days 00:00:32.884000,0 days 00:00:24.695000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:21.828000,0 days 00:00:24.240000,0 days 00:00:32.843000,0 days 00:00:24.745000,1,FP2
TSU,Red Bull Racing,MEDIUM,0 days 00:01:27.172000,0 days 00:00:25.002000,0 days 00:00:33.254000,0 days 00:00:28.916000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:40.322000,0 days 00:00:43.781000,0 days 00:00:32.397000,0 days 00:00:24.144000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:20.459000,0 days 00:00:24.092000,0 days 00:00:32.305000,0 days 00:00:24.062000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:20.402000,0 days 00:00:23.811000,0 days 00:00:32.271000,0 days 00:00:24.320000,1,FP2
